Material Category,Material Type,County,Single Family Tons,Regional Single Family Composition,Multi Family Tons,Statewide Multi Family Composition,Total Residential Tons,Total Residential Composition
Inerts and Other,"Rock, Soil and Fines",YUBA,160,0.0105606472633405,10,0.00294628003745275,170,0.00912314337135659
Inerts and Other,Remainder / Composite Inerts and Other,YUBA,128,0.00849599379941505,9,0.0025126578056591698,137,0.007366409616920001
Household Hazardous Waste (HHW),Paint,YUBA,2,0.000138011595182181,0,4.0077500773254e-06,2,0.00011271322919004429
Household Hazardous Waste (HHW),Vehicle and Equipment Fluids,YUBA,0,0.0,0,0.0,0,0.0
Household Hazardous Waste (HHW),Used Oil,YUBA,0,0.0,0,0.0,0,0.0
Household Hazardous Waste (HHW),Batteries,YUBA,20,0.00132767154565258,1,0.00036110161962440697,21,0.0011451943956385677
Household Hazardous Waste (HHW),Remainder / Composite Household Hazardous,YUBA,48,0.00316874622538287,2,0.00045538993466306504,49,0.0026564961443797173
Special Waste,Ash,YUBA,0,0.0,3,0.000931303337992967,3,0.00017581922873787
Special Waste,Treated Medical Waste,YUBA,0,0.0,26,0.0073855680185596,26,0.0013943092651344429
Special Waste,Bulky Items,YUBA,7,0.000466479191715771,99,0.0281400658522521,106,0.005690930199860711
Special Waste,Tires,YUBA,68,0.00451573939436096,0,0.0,68,0.0036632203652669664
Special Waste,Remainder / Composite Special Waste,YUBA,13,0.000883274209165957,1,0.00020231600461172,14,0.0007547172273071045
Mixed Residue,Mixed Residue,YUBA,822,0.0543876094293938,121,0.0344700708823858,943,0.050627410015485784
Paper,Uncoated Corrugated Cardboard,LASSEN,86,0.0205731672386676,61,0.0356791218393351,147,0.024975844282225323
Paper,Paper Bags,LASSEN,16,0.0037190066107415,9,0.00527466562364938,25,0.0041724082265142985
Paper,Newspaper,LASSEN,30,0.00709212559665615,80,0.0464310841690457,110,0.0185575863637946
Paper,White Ledger Paper,LASSEN,9,0.0021725173129619802,9,0.0052869012166633,18,0.003080214104070143
Paper,Other Office Paper,LASSEN,17,0.0039791369732145795,10,0.0058879491862709995,27,0.0045354661780246325
Paper,Magazines and Catalogs,LASSEN,43,0.0103880630464524,13,0.007478042212656609,56,0.009539928502167372
Paper,Phone Books and Directories,LASSEN,9,0.00208390147519643,1,0.000306365386920027,9,0.001565833101708527
Paper,Other Miscellaneous Paper - Compostable,LASSEN,10,0.00240977907214072,5,0.00295972626349685,15,0.0025700628766773554
Paper,Other Miscellaneous Paper - Other,LASSEN,180,0.0430472871261769,81,0.0471909615637325,261,0.044254973816920486
Paper,Remainder / Composite Paper - Compostable,LASSEN,380,0.0907854965031047,116,0.0676951863054057,496,0.08405575440315531
Paper,Remainder / Composite Paper - Other,LASSEN,39,0.00937326877526624,19,0.0109194056132361,58,0.009823895123794259
Glass,Clear Glass Bottles and Containers,LASSEN,62,0.0147765480186356,28,0.0164193762236836,90,0.015255355364220657
Glass,Green Glass Bottles and Containers,LASSEN,46,0.0109054651959868,3,0.00148785037811019,48,0.008160672320606235
Glass,Brown Glass Bottles and Containers,LASSEN,27,0.0064632390060619,12,0.00682128720880721,39,0.006567593258698421
Glass,Other Glass Colored Bottles and Containers,LASSEN,4,0.0010548143269512801,1,0.000619255891282891,5,0.0009278694779471401
Glass,Flat Glass,LASSEN,2,0.00036875622812117796,1,0.000579854656700671,3,0.0004302815159965285
Glass,Remainder / Composite Glass,LASSEN,25,0.00602587696805771,7,0.00398097723909204,32,0.005429884637146246
Metal,Tin/Steel Cans,LASSEN,52,0.0125434289069437,16,0.00929533537355549,68,0.011596762032005213
Metal,Major Appliances,LASSEN,0,0.0,0,1.0932797618282001e-05,0,3.186397574221876e-06
Metal,Used Oil Filters,LASSEN,3,0.000611735138123505,0,0.0,3,0.0004334430459948183
Metal,Other Ferrous,LASSEN,44,0.0104046427838408,13,0.007565485675041571,57,0.009577161690695469
Metal,Aluminum Cans,LASSEN,14,0.0032502002432076,4,0.00227739446282066,18,0.0029666729991259452
Metal,Other Non-Ferrous,LASSEN,46,0.010888313743515999,13,0.00768714263469483,59,0.009955322553890393
Metal,Remainder / Composite Metal,LASSEN,51,0.0121861069804696,15,0.008523796569680971,66,0.011118715319485191
Electronics,Brown Goods,LASSEN,0,0.0,8,0.00453436039488614,8,0.0013215533175838091
Electronics,Computer-related Electronics,LASSEN,11,0.00262417222802513,3,0.00201706805339667,14,0.0024472298444854178
Electronics,Other Small Consumer Electronics,LASSEN,21,0.00509398138381349,5,0.00261664724282099,26,0.004371954710220315
Electronics,Video Display Devices,LASSEN,27,0.00634603741417842,11,0.00653254413252071,38,0.00640039537228314
Plastic,PETE Plastic Containers,LASSEN,47,0.0112199084912839,16,0.00925575177699064,63,0.01064744896094832
Plastic,HDPE Plastic Containers,LASSEN,27,0.0063717645928845395,8,0.00466298875785393,35,0.005873736607209076
Plastic,Miscellaneous Plastic Containers,LASSEN,26,0.006114492805823261,11,0.00638361235962469,37,0.00619292852953725
Plastic,Plastic Trash Bags,LASSEN,72,0.0173063872580716,19,0.0112707745793956,92,0.015547289333665112
Plastic,Plastic Grocery and Other Merchandise Bags,LASSEN,29,0.0070178026359495604,15,0.0087813977992591,44,0.007531807883872736
Plastic,Non-Bag Commercial and Industrial Packaging Film,LASSEN,8,0.0020095785144898302,3,0.00168720787646775,11,0.0019156225980941754
Plastic,Film Products,LASSEN,0,5.71715082358416e-06,0,1.60033976566839e-05,0,8.715109177997288e-06
Plastic,Other Film - Other,LASSEN,115,0.0273994453220271,37,0.0214910767881785,152,0.02567743309595404
Plastic,Durable Plastic Items - #2 and #5 Bulky Rigids,LASSEN,39,0.0092760772112653,3,0.0016786981816595801,42,0.0070617976685892
Plastic,Durable Plastic Items - Other,LASSEN,42,0.0100621854495081,19,0.0112605235062998,61,0.010411444770916708
Plastic,Remainder / Composite Plastic,LASSEN,77,0.0183349026912344,58,0.0336593115318444,135,0.022801248896568902
Other Organic,Food,LASSEN,1045,0.249822339538157,426,0.247713326035693,1471,0.24920766105028164
Other Organic,Leaves and Grass,LASSEN,87,0.0206846516797275,51,0.0298758256509316,138,0.023363447672175238
Other Organic,Prunings and Trimmings,LASSEN,41,0.00987637804774164,13,0.00776987682463602,55,0.009262431771431266
Other Organic,Branches and Stumps,LASSEN,27,0.0065347033913567,0,0.0,27,0.004630143939925961
Other Organic,Manures,LASSEN,20,0.0048367095967522,0,0.0,20,0.003427035672071181
Other Organic,Textiles,LASSEN,144,0.0343263452598817,128,0.0744969455238916,272,0.04603419056218885
Other Organic,Carpet,LASSEN,35,0.00844994891725739,11,0.006261910364042079,46,0.007812238334687875
Other Organic,Remainder / Composite Organic,LASSEN,306,0.0730366017712877,129,0.0747577651799157,434,0.07353824015348191
Inerts and Other,Concrete,LASSEN,7,0.00158365077813281,7,0.00380054474914847,13,0.0022297713611882414
Inerts and Other,Asphalt Paving,LASSEN,0,0.0,0,0.0,0,0.0
Inerts and Other,Asphalt Roofing,LASSEN,89,0.0212249224325562,0,0.0,89,0.015038853348184703
Inerts and Other,Clean Dimensional Lumber,LASSEN,7,0.0017322966995459998,9,0.00520836277968044,16,0.002745406876126389
Inerts and Other,Clean Engineered Wood,LASSEN,32,0.007741022215132959,2,0.00131834677248041,35,0.005869113654760428
Inerts and Other,Clean Pallets & Crates,LASSEN,32,0.0077238707626622,34,0.0199110136755632,67,0.011275851140440874
Inerts and Other,Other Wood Waste,LASSEN,61,0.0145787346001396,36,0.0211054469970467,97,0.016480965051599898
Inerts and Other,Gypsum Board,LASSEN,2,0.000463089216710317,7,0.00414580933333641,9,0.001536429349388954
Inerts and Other,"Rock, Soil and Fines",LASSEN,69,0.0164854043998049,5,0.00294628003745275,74,0.012539384860108485
Inerts and Other,Remainder / Composite Inerts and Other,LASSEN,13,0.00322447306450147,4,0.0025126578056591698,18,0.0030170123126188565
Household Hazardous Waste (HHW),Paint,LASSEN,2,0.000463089216710317,0,4.0077500773254e-06,2,0.0003292885078045341
Household Hazardous Waste (HHW),Vehicle and Equipment Fluids,LASSEN,0,0.0,0,0.0,0,0.0
Household Hazardous Waste (HHW),Used Oil,LASSEN,0,0.0,0,0.0,0,0.0
Household Hazardous Waste (HHW),Batteries,LASSEN,15,0.00355606781226935,1,0.00036110161962440697,15,0.0026248850645945124
Household Hazardous Waste (HHW),Remainder / Composite Household Hazardous,LASSEN,9,0.00219824449166811,1,0.00045538993466306504,10,0.0016902841574005214
Special Waste,Ash,LASSEN,4,0.000897592679302713,2,0.000931303337992967,5,0.0009074177547158373
Special Waste,Treated Medical Waste,LASSEN,0,0.0,13,0.0073855680185596,13,0.0021525465704437924
Special Waste,Bulky Items,LASSEN,57,0.0135782332060124,48,0.0281400658522521,105,0.017822324228296816
Special Waste,Tires,LASSEN,17,0.00412778289462777,0,0.0,17,0.0029247278430678445
Special Waste,Remainder / Composite Special Waste,LASSEN,1,0.000142928770589604,0,0.00020231600461172,1,0.00016023736305009018
Mixed Residue,Mixed Residue,LASSEN,328,0.0784255881375981,59,0.0344700708823858,387,0.06561461710842016
Paper,Uncoated Corrugated Cardboard,SONOMA,664,0.00668822325232775,931,0.0356791218393351,1595,0.012726031712344724
Paper,Paper Bags,SONOMA,311,0.00313245899159654,138,0.00527466562364938,449,0.003578607057248764
Paper,Newspaper,SONOMA,719,0.00724980824271308,1212,0.0464310841690457,1932,0.01540992230583122
Paper,White Ledger Paper,SONOMA,184,0.00185407707880985,138,0.0052869012166633,322,0.0025690164436272963
Paper,Other Office Paper,SONOMA,474,0.00477488343583905,154,0.0058879491862709995,628,0.005006696802518379
Paper,Magazines and Catalogs,SONOMA,625,0.006301604439851421,195,0.007478042212656609,821,0.006546616022228174
Paper,Phone Books and Directories,SONOMA,32,0.000327356074797477,8,0.000306365386920027,40,0.0003229844354546095
Paper,Other Miscellaneous Paper - Compostable,SONOMA,139,0.00139972942327197,77,0.00295972626349685,216,0.0017246231857485411
Paper,Other Miscellaneous Paper - Other,SONOMA,2868,0.0289032837765151,1232,0.0471909615637325,4100,0.03271197895463596
Paper,Remainder / Composite Paper - Compostable,SONOMA,10778,0.108597555778935,1767,0.0676951863054057,12545,0.10007899704227363
Paper,Remainder / Composite Paper - Other,SONOMA,880,0.008862319114603409,285,0.0109194056132361,1165,0.009290739579983446
Glass,Clear Glass Bottles and Containers,SONOMA,982,0.009891233122113409,429,0.0164193762236836,1410,0.011250821115861441
Glass,Green Glass Bottles and Containers,SONOMA,274,0.00275712831963047,39,0.00148785037811019,312,0.0024927813187803943
Glass,Brown Glass Bottles and Containers,SONOMA,390,0.00393109493269729,178,0.00682128720880721,568,0.004533022717839928
Glass,Other Glass Colored Bottles and Containers,SONOMA,0,0.0,16,0.000619255891282891,16,0.00012896973331412534
Glass,Flat Glass,SONOMA,21,0.000214474669694898,15,0.000579854656700671,36,0.00029057077171958784
Glass,Remainder / Composite Glass,SONOMA,188,0.0018964076057233102,104,0.00398097723909204,292,0.002330551864138566
Metal,Tin/Steel Cans,SONOMA,723,0.0072893167344989795,243,0.00929533537355549,966,0.0077071015186958814
Metal,Major Appliances,SONOMA,0,0.0,0,1.0932797618282001e-05,0,2.2769262481881054e-06
Metal,Used Oil Filters,SONOMA,0,0.0,0,0.0,0,0.0
Metal,Other Ferrous,SONOMA,469,0.0047240868035429,198,0.007565485675041571,666,0.005315852598353619
Metal,Aluminum Cans,SONOMA,163,0.00163960240911495,59,0.00227739446282066,222,0.0017724325884223879
Metal,Other Non-Ferrous,SONOMA,336,0.0033892641882049103,201,0.00768714263469483,537,0.004284364654527507
Metal,Remainder / Composite Metal,SONOMA,558,0.00562713804436352,223,0.008523796569680971,781,0.0062304125271275745
Electronics,Brown Goods,SONOMA,0,0.0,118,0.00453436039488614,118,0.0009443515340114043
Electronics,Computer-related Electronics,SONOMA,57,0.0005700510957680201,53,0.00201706805339667,109,0.0008714150290844506
Electronics,Other Small Consumer Electronics,SONOMA,166,0.00167064479551816,68,0.00261664724282099,234,0.0018676646140787887
Electronics,Video Display Devices,SONOMA,714,0.007190545505034229,171,0.00653254413252071,884,0.007053506418724384
Plastic,PETE Plastic Containers,SONOMA,572,0.00576823980074174,242,0.00925575177699064,814,0.0064945687639993005
Plastic,HDPE Plastic Containers,SONOMA,417,0.004202010304943471,122,0.00466298875785393,539,0.0042980162840101435
Plastic,Miscellaneous Plastic Containers,SONOMA,756,0.0076138507741689,167,0.00638361235962469,922,0.007357634365944084
Plastic,Plastic Trash Bags,SONOMA,1508,0.0151910150916795,294,0.0112707745793956,1802,0.014374563636774374
Plastic,Plastic Grocery and Other Merchandise Bags,SONOMA,607,0.00611535012143217,229,0.0087813977992591,836,0.006670596285178408
Plastic,Non-Bag Commercial and Industrial Packaging Film,SONOMA,252,0.00253757398670596,44,0.00168720787646775,296,0.002360471932449214
Plastic,Film Products,SONOMA,59,0.0005954494119161,0,1.60033976566839e-05,60,0.00047477070868381883
Plastic,Other Film - Other,SONOMA,2475,0.0249388888293126,561,0.0214910767881785,3036,0.024220827999013348
Plastic,Durable Plastic Items - #2 and #5 Bulky Rigids,SONOMA,388,0.00390851865167677,44,0.0016786981816595801,432,0.0034441236327440857
Plastic,Durable Plastic Items - Other,SONOMA,752,0.007574342282382991,294,0.0112605235062998,1046,0.008342047226475174
Plastic,Remainder / Composite Plastic,SONOMA,1853,0.018673406439093997,879,0.0336593115318444,2732,0.021794455766987908
Other Organic,Food,SONOMA,27576,0.27786604476537896,6467,0.247713326035693,34043,0.2715862690732864
Other Organic,Leaves and Grass,SONOMA,1487,0.0149793624571121,780,0.0298758256509316,2267,0.018081784109412437
Other Organic,Prunings and Trimmings,SONOMA,1014,0.0102208468250129,203,0.00776987682463602,1217,0.009710393954464228
Other Organic,Branches and Stumps,SONOMA,221,0.00222376368052079,0,0.0,221,0.001760630082814914
Other Organic,Manures,SONOMA,185,0.00186310759121805,0,0.0,185,0.001475086269891376
Other Organic,Textiles,SONOMA,4802,0.0483866142972201,1945,0.0744969455238916,6747,0.05382449951147472
Other Organic,Carpet,SONOMA,2716,0.0273624525968649,163,0.006261910364042079,2879,0.022967934364809147
Other Organic,Remainder / Composite Organic,SONOMA,9283,0.0935391763382514,1952,0.0747577651799157,11235,0.0896276534565951
Inerts and Other,Concrete,SONOMA,670,0.00674748599000661,99,0.00380054474914847,769,0.006133739344595612
Inerts and Other,Asphalt Paving,SONOMA,0,0.0,0,0.0,0,0.0
Inerts and Other,Asphalt Roofing,SONOMA,97,0.000976424154137301,0,0.0,97,0.0007730685389009647
Inerts and Other,Clean Dimensional Lumber,SONOMA,104,0.00104415299719885,136,0.00520836277968044,240,0.0019114148717659532
Inerts and Other,Clean Engineered Wood,SONOMA,4,3.95084917859024e-05,34,0.00131834677248041,38,0.0003058465829284549
Inerts and Other,Clean Pallets & Crates,SONOMA,128,0.00129249208842452,520,0.0199110136755632,648,0.005170090666973405
Inerts and Other,Other Wood Waste,SONOMA,3564,0.0359160410685128,551,0.0211054469970467,4115,0.03283150300515482
Inerts and Other,Gypsum Board,SONOMA,209,0.0021052382051630803,108,0.00414580933333641,317,0.002530219086110073
Inerts and Other,"Rock, Soil and Fines",SONOMA,952,0.00958927536346402,77,0.00294628003745275,1029,0.00820576759605665
Inerts and Other,Remainder / Composite Inerts and Other,SONOMA,854,0.00861002917419915,66,0.0025126578056591698,920,0.007340156137240751
Household Hazardous Waste (HHW),Paint,SONOMA,0,0.0,0,4.0077500773254e-06,0,8.346766917170909e-07
Household Hazardous Waste (HHW),Vehicle and Equipment Fluids,SONOMA,0,0.0,0,0.0,0,0.0
Household Hazardous Waste (HHW),Used Oil,SONOMA,0,0.0,0,0.0,0,0.0
Household Hazardous Waste (HHW),Batteries,SONOMA,128,0.00129249208842452,9,0.00036110161962440697,138,0.0010985154431258897
Household Hazardous Waste (HHW),Remainder / Composite Household Hazardous,SONOMA,165,0.00166217869013546,12,0.00045538993466306504,177,0.001410846040497961
Special Waste,Ash,SONOMA,17,0.000176094991960022,24,0.000931303337992967,42,0.0003333789522025196
Special Waste,Treated Medical Waste,SONOMA,0,0.0,193,0.0073855680185596,193,0.0015381601550106742
Special Waste,Bulky Items,SONOMA,4651,0.0468683593985904,735,0.0281400658522521,5386,0.042967899091146185
Special Waste,Tires,SONOMA,28,0.000282203512756445,0,0.0,28,0.00022343021355519175
Special Waste,Remainder / Composite Special Waste,SONOMA,321,0.00323687429131643,5,0.00020231600461172,327,0.0026048800245332816
Mixed Residue,Mixed Residue,SONOMA,7713,0.077718847413125,900,0.0344700708823858,8613,0.06871161267567852
Paper,Uncoated Corrugated Cardboard,MERCED,1512,0.0257667648205132,325,0.0356791218393351,1837,0.027098135025848496
Paper,Paper Bags,MERCED,177,0.0030114130068751898,48,0.00527466562364938,225,0.003315399949173443
Paper,Newspaper,MERCED,764,0.0130255343532942,423,0.0464310841690457,1187,0.01751237372288959
Paper,White Ledger Paper,MERCED,84,0.00143532058989468,48,0.0052869012166633,132,0.0019526425225277946
Paper,Other Office Paper,MERCED,146,0.00248144848137561,54,0.0058879491862709995,199,0.002938989864755929
Paper,Magazines and Catalogs,MERCED,444,0.007571316111694441,68,0.007478042212656609,512,0.007558788103484223
Paper,Phone Books and Directories,MERCED,19,0.00031742666891901604,3,0.000306365386920027,21,0.000315940981785441
Paper,Other Miscellaneous Paper - Compostable,MERCED,131,0.0022330276100476897,27,0.00295972626349685,158,0.002330633551159613
Paper,Other Miscellaneous Paper - Other,MERCED,3134,0.0533966861759858,430,0.0471909615637325,3563,0.052563169300475616
Paper,Remainder / Composite Paper - Compostable,MERCED,4686,0.0798562692043134,616,0.0676951863054057,5303,0.07822286320355351
Paper,Remainder / Composite Paper - Other,MERCED,622,0.0105937700461842,99,0.0109194056132361,721,0.010637507523652692
Glass,Clear Glass Bottles and Containers,MERCED,824,0.0140468201576424,149,0.0164193762236836,974,0.014365488104208169
Glass,Green Glass Bottles and Containers,MERCED,130,0.00222198668243311,14,0.00148785037811019,144,0.002123381759267554
Glass,Brown Glass Bottles and Containers,MERCED,315,0.005368651052586829,62,0.00682128720880721,377,0.0055637607014737975
Glass,Other Glass Colored Bottles and Containers,MERCED,15,0.000256701567038856,6,0.000619255891282891,21,0.0003053977574804859
Glass,Flat Glass,MERCED,14,0.00023737994371335097,5,0.000579854656700671,19,0.0002833791574307625
Glass,Remainder / Composite Glass,MERCED,117,0.00199840789823798,36,0.00398097723909204,154,0.002264695093645923
Metal,Tin/Steel Cans,MERCED,702,0.0119628450703914,85,0.00929533537355549,787,0.011604560665777374
